Cond,Soil,Temp,Soil,Prerinse,Step,
17/09/12,0.752199074074074,???,???,???,???,???,E3/10,C3/30,G3*100,Caustic Preflush,
17/09/12,0.7828703703703703,0.0,1.96,84.0,65.4,1.0,E56/10,C56/30,G56*100,
17/09/12,0.783449074074074,0.0,1.75,57.0,68.6,1.0,E57/10,C57/30,G57*100,
17/09/12,0.7840277777777778,0.0,1.69,42.0,70.1,1.0,E58/10,C58/30,G58*100,
17/09/12,0.7846064814814815,0.0,2.02,38.0,75.8,1.0,E59/10,C59/30,G59*100,
17/09/12,0.7851851851851852,0.0,1.83,42.0,75.5,1.0,E60/10,C60/30,G60*100,
17/09/12,0.7857638888888889,0.0,1.57,40.0,73.1,1.0,E61/10,C61/30,G61*100,
17/09/12,0.7863425925925926,0.0,1.61,33.0,72.2,1.0,E62/10,C62/30,G62*100,
17/09/12,0.7869212962962964,0.0,1.76,33.0,72.5,1.0,E63/10,C63/30,G63*100,
17/09/12,0.7875,0.0,2.17,33.0,72.9,1.0,E64/10,C64/30,G64*100,
17/09/12,0.7880787037037037,0.0,3.05,33.0,73.3,1.0,E65/10,C65/30,G65*100,
17/09/12,0.7886574074074074,0.0,2.79,45.0,72.2,1.0,E66/10,C66/30,G66*100,
17/09/12,0.7892361111111111,0.0,2.14,53.0,73.4,1.0,E67/10,C67/30,G67*100,
17/09/12,0.7898148148148149,0.0,1.8,44.0,74.0,1.0,E68/10,C68/30,G68*100,
17/09/12,0.7903935185185186,0.0,1.77,37.0,73.4,1.0,E69/10,C69/30,G69*100,
17/09/12,0.7909722222222223,0.0,1.92,35.0,72.3,1.0,E70/10,C70/30,G70*100,
17/09/12,0.791550925925926,0.0,2.16,34.0,72.1,1.0,E71/10,C71/30,G71*100,
17/09/12,0.7921296296296297,0.0,1.88,40.0,73.4,1.0,E72/10,C72/30,G72*100,
17/09/12,0.7927083333333332,0.0,1.72,39.0,74.4,1.0,E73/10,C73/30,G73*100,
17/09/12,0.793287037037037,0.0,1.76,37.0,73.4,1.0,E74/10,C74/30,G74*100,
17/09/12,0.7938657407407407,0.0,2.12,36.0,72.3,1.0,E75/10,C75/30,G75*100,
17/09/12,0.7944444444444444,0.0,2.79,35.0,72.1,1.0,E76/10,C76/30,G76*100,
17/09/12,0.7950231481481481,0.0,2.6,48.0,73.1,1.0,E77/10,C77/30,G77*100,
17/09/12,0.7956018518518518,0.0,1.86,54.0,74.2,1.0,E78/10,C78/30,G78*100,
17/09/12,0.7961805555555556,0.0,1.65,41.0,73.2,1.0,E79/10,C79/30,G79*100,
17/09/12,0.7967592592592593,0.0,1.67,35.0,71.9,1.0,E80/10,C80/30,G80*100,
17/09/12,0.797337962962963,0.0,2.09,32.0,71.9,1.0,E81/10,C81/30,G81*100,
17/09/12,0.7979166666666666,0.0,2.42,36.0,73.1,1.0,E82/10,C82/30,G82*100,
17/09/12,0.7984953703703703,0.0,2.1,46.0,73.5,1.0,E83/10,C83/30,G83*100,
17/09/12,0.799074074074074,0.0,1.79,46.0,73.1,1.0,E84/10,C84/30,G84*100,
17/09/12,0.7996527777777778,0.0,1.76,40.0,72.4,1.0,E85/10,C85/30,G85*100,
17/09/12,0.8002314814814815,0.0,1.99,37.0,72.4,1.0,E86/10,C86/30,G86*100,
17/09/12,0.8008101851851852,0.0,2.47,37.0,73.0,1.0,E87/10,C87/30,G87*100,
17/09/12,0.8013888888888889,0.0,2.42,44.0,73.3,1.0,E88/10,C88/30,G88*100,
17/09/12,0.8019675925925926,0.0,1.96,50.0,72.4,1.0,E89/10,C89/30,G89*100,
17/09/12,0.8025462962962964,0.0,1.67,45.0,72.7,1.0,E90/10,C90/30,G90*100,
17/09/12,0.803125,0.0,1.73,37.0,73.2,1.0,E91/10,C91/30,G91*100,B101-B56,
17/09/12,0.8037037037037037,0.0,1.94,36.0,73.4,1.0,E92/10,C92/30,G92*100,
17/09/12,0.8042824074074074,0.0,2.34,36.0,72.8,1.0,E93/10,C93/30,G93*100,
17/09/12,0.8048611111111111,0.0,2.32,42.0,71.9,1.0,E94/10,C94/30,G94*100,
17/09/12,0.8054398148148149,0.0,1.75,51.0,73.6,1.0,E95/10,C95/30,G95*100,
17/09/12,0.8060185185185186,0.0,1.67,44.0,73.9,1.0,E96/10,C96/30,G96*100,
17/09/12,0.8065972222222223,0.0,1.72,38.0,73.6,1.0,E97/10,C97/30,G97*100,
17/09/12,0.807175925925926,0.0,2.18,35.0,72.3,1.0,E98/10,C98/30,G98*100,
17/09/12,0.8077546296296297,0.0,2.5,37.0,71.9,1.0,E99/10,C99/30,G99*100,
17/09/12,0.8083333333333332,0.0,2.02,51.0,73.3,1.0,E100/10,C100/30,G100*100,
17/09/12,0.808912037037037,0.0,1.62,45.0,74.3,0.0,E101/10,C101/30,G101*100,Intermediate Rinse,
17/09/12,0.8094907407407407,0.0,1.62,38.0,73.5,0.0,E102/10,C102/30,G102*100,B113-B101,
17/09/12,0.8100694444444444,0.0,1.63,37.0,72.4,0.0,E103/10,C103/30,G103*100,
17/09/12,0.8106481481481481,0.0,1.62,38.0,71.8,0.0,E104/10,C104/30,G104*100,
17/09/12,0.8112268518518518,0.0,1.64,37.0,67.6,0.0,E105/10,C105/30,G105*100,
17/09/12,0.8118055555555556,0.0,4.13,25.0,52.9,0.0,E106/10,C106/30,G106*100,
17/09/12,0.8123842592592593,0.0,1.54,103.0,49.2,0.0,E107/10,C107/30,G107*100,
17/09/12,0.812962962962963,0.0,1.58,48.0,49.2,0.0,E108/10,C108/30,G108*100,
17/09/12,0.8135416666666666,0.0,1.57,48.0,49.1,0.0,E109/10,C109/30,G109*100,
17/09/12,0.8141203703703703,0.0,1.56,49.0,48.3,0.0,E110/10,C110/30,G110*100,
17/09/12,0.814699074074074,0.0,1.61,48.0,47.1,0.0,E111/10,C111/30,G111*100,
17/09/12,0.8152777777777778,0.0,0.09,66.0,42.3,0.0,E112/10,C112/30,G112*100,
17/09/12,0.8158564814814815,0.0,0.03,65.0,41.8,0.0,E113/10,C113/30,G113*100,
17/09/12,0.8164351851851852,0.0,0.02,2.0,41.6,1.0,E114/10,C114/30,G114*100,Acid Dosing & Recirculation,
17/09/12,0.8170138888888889,0.0,0.01,26.0,41.3,1.0,E115/10,C115/30,G115*100,Cond,Temp,Time,
17/09/12,0.8175925925925926,0.0,0.0,21.0,41.5,1.0,E116/10,C116/30,G116*100,AVERAGE(D124:D228),AVERAGE(F123:F227),B228-B114,
17/09/12,0.8181712962962964,0.0,0.19,5.0,42.2,1.0,E117/10,C117/30,G117*100,
17/09/12,0.81875,0.0,0.13,3.0,47.9,1.0,E118/10,C118/30,G118*100,
17/09/12,0.8193287037037037,0.0,0.05,5.0,55.6,1.0,E119/10,C119/30,G119*100,
17/09/12,0.8199074074074074,0.0,0.02,6.0,58.7,1.0,E120/10,C120/30,G120*100,
17/09/12,0.8204861111111111,0.0,0.13,3.0,58.2,1.0,E121/10,C121/30,G121*100,
17/09/12,0.8210648148148149,0.0,0.32,16.0,57.8,1.0,E122/10,C122/30,G122*100,
17/09/12,0.8216435185185186,0.0,0.65,21.0,58.8,1.0,E123/10,C123/30,G123*100,
17/09/12,0.8222222222222223,0.0,2.0,12.0,59.4,1.0,E124/10,C124/30,G124*100,
17/09/12,0.822800925925926,0.0,2.01,8.0,58.4,1.0,E125/10,C125/30,G125*100,
17/09/12,0.8233796296296297,0.0,2.29,6.0,57.6,1.0,E126/10,C126/30,G126*100,
17/09/12,0.8239583333333332,0.0,2.44,6.0,58.1,1.0,E127/10,C127/30,G127*100,
17/09/12,0.824537037037037,0.0,2.35,6.0,59.1,1.0,E128/10,C128/30,G128*100,
17/09/12,0.8251157407407407,0.0,2.36,4.0,58.3,1.0,E129/10,C129/30,G129*100,
17/09/12,0.8256944444444444,0.0,2.07,5.0,57.6,1.0,E130/10,C130/30,G130*100,
17/09/12,0.8262731481481481,0.0,2.16,6.0,58.5,1.0,E131/10,C131/30,G131*100,
17/09/12,0.8268518518518518,0.0,2.49,8.0,59.5,1.0,E132/10,C132/30,G132*100,
17/09/12,0.8274305555555556,0.0,2.44,8.0,58.6,1.0,E133/10,C133/30,G133*100,
17/09/12,0.8280092592592593,0.0,2.4,8.0,57.7,1.0,E134/10,C134/30,G134*100,
17/09/12,0.828587962962963,0.0,2.34,8.0,58.4,1.0,E135/10,C135/30,G135*100,
17/09/12,0.8291666666666666,0.0,2.42,8.0,59.2,1.0,E136/10,C136/30,G136*100,
17/09/12,0.8297453703703703,0.0,2.24,7.0,58.2,1.0,E137/10,C137/30,G137*100,
17/09/12,0.830324074074074,0.0,2.27,6.0,57.7,1.0,E138/10,C138/30,G138*100,
17/09/12,0.8309027777777778,0.0,2.25,6.0,58.5,1.0,E139/10,C139/30,G139*100,
17/09/12,0.8314814814814815,0.0,2.35,6.0,59.2,1.0,E140/10,C140/30,G140*100,
17/09/12,0.8320601851851852,0.0,2.24,7.0,58.5,1.0,E141/10,C141/30,G141*100,
17/09/12,0.8326388888888889,0.0,2.3,6.0,57.8,1.0,E142/10,C142/30,G142*100,
17/09/12,0.8332175925925926,0.0,2.33,7.0,58.2,1.0,E143/10,C143/30,G143*100,
17/09/12,0.8337962962962964,0.0,2.43,7.0,59.4,1.0,E144/10,C144/30,G144*100,
17/09/12,0.834375,0.0,2.25,7.0,58.4,1.0,E145/10,C145/30,G145*100,
17/09/12,0.8349537037037037,0.0,2.27,7.0,57.7,1.0,E146/10,C146/30,G146*100,
17/09/12,0.8355324074074074,0.0,2.29,6.0,58.3,1.0,E147/10,C147/30,G147*100,
17/09/12,0.8361111111111111,0.0,2.42,7.0,59.3,1.0,E148/10,C148/30,G148*100,
17/09/12,0.8366898148148149,0.0,2.25,6.0,58.5,1.0,E149/10,C149/30,G149*100,
17/09/12,0.8372685185185186,0.0,2.28,6.0,57.6,1.0,E150/10,C150/30,G150*100,
17/09/12,0.8378472222222223,0.0,2.29,6.0,58.3,1.0,E151/10,C151/30,G151*100,
17/09/12,0.838425925925926,0.0,2.44,6.0,59.4,1.0,E152/10,C152/30,G152*100,
17/09/12,0.8390046296296297,0.0,2.27,6.0,58.4,1.0,E153/10,C153/30,G153*100,
17/09/12,0.8395833333333332,0.0,2.28,6.0,57.7,1.0,E154/10,C154/30,G154*100,
17/09/12,0.840162037037037,0.0,2.3,6.0,58.3,1.0,E155/10,C155/30,G155*100,
17/09/12,0.8407407407407407,0.0,2.42,7.0,59.4,1.0,E156/10,C156/30,G156*100,
17/09/12,0.8413194444444444,0.0,2.26,6.0,58.4,1.0,E157/10,C157/30,G157*100,
17/09/12,0.8418981481481481,0.0,2.28,6.0,57.7,1.0,E158/10,C158/30,G158*100,
17/09/12,0.8424768518518518,0.0,2.28,6.0,58.5,1.0,E159/10,C159/30,G159*100,
17/09/12,0.8430555555555556,0.0,2.42,7.0,59.3,1.0,E160/10,C160/30,G160*100,
17/09/12,0.8436342592592593,0.0,2.26,6.0,58.5,1.0,E161/10,C161/30,G161*100,
17/09/12,0.844212962962963,0.0,2.29,6.0,57.7,1.0,E162/10,C162/30,G162*100,
17/09/12,0.8447916666666666,0.0,2.29,6.0,58.0,1.0,E163/10,C163/30,G163*100,
17/09/12,0.8453703703703703,0.0,2.42,7.0,59.3,1.0,E164/10,C164/30,G164*100,
17/09/12,0.845949074074074,0.0,2.27,6.0,58.5,1.0,E165/10,C165/30,G165*100,
17/09/12,0.8465277777777778,0.0,2.28,6.0,57.7,1.0,E166/10,C166/30,G166*100,
17/09/12,0.8471064814814815,0.0,2.29,6.0,58.2,1.0,E167/10,C167/30,G167*100,
17/09/12,0.8476851851851852,0.0,2.42,6.0,59.6,1.0,E168/10,C168/30,G168*100,
17/09/12,0.8482638888888889,0.0,2.28,6.0,58.7,1.0,E169/10,C169/30,G169*100,
17/09/12,0.8488425925925926,0.0,2.31,6.0,57.6,1.0,E170/10,C170/30,G170*100,
17/09/12,0.8494212962962964,0.0,2.29,6.0,57.9,1.0,E171/10,C171/30,G171*100,
17/09/12,0.85,0.0,2.4,6.0,58.9,1.0,E172/10,C172/30,G172*100,
17/09/12,0.8505787037037037,0.0,2.29,6.0,58.5,1.0,E173/10,C173/30,G173*100,
17/09/12,0.8511574074074074,0.0,2.31,6.0,57.6,1.0,E174/10,C174/30,G174*100,
17/09/12,0.8517361111111111,0.0,2.29,6.0,57.3,1.0,E175/10,C175/30,G175*100,
17/09/12,0.8523148148148149,0.0,2.4,6.0,59.1,1.0,E176/10,C176/30,G176*100,
